,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,OtherBanksAccounts,ShoppingOnlinePerMonth,AverageInterestRateOnCreditLine,NumberOfTransactionsForGamblingCompanies,NumberOfComplaintsOnSocialMediaOnBanks,NumberOfPagesWithLikesOnFacebook,NumberOfAccessedAddsOnFacebook
5086,0,0.307038476,60,0,0.196380896,13483,5,0,2,0,2,2,56,8,81,74,39,107
5087,0,0.459233737,66,0,0.419779064,1900,4,0,0,0,0,4,94,18,6,71,12,617
5088,0,0.749589412,53,0,0.034055728,6782,6,0,0,0,0,8,4,10,56,77,96,951
5089,0,0.007693585,67,0,0.154542711,3312,16,0,1,0,0,0,75,17,36,31,36,960
5090,1,0.942072687,39,4,3033,NA,5,0,2,0,0,6,96,18,50,83,63,600
5091,0,0,45,0,0,NA,1,0,0,0,0,7,24,2,0,43,41,511
5092,0,0.048493613,64,0,0.249001874,12272,8,0,2,0,0,9,57,7,10,38,19,606
5093,0,0.02279772,42,0,0.003605375,3050,6,0,0,0,1,7,28,5,72,65,99,375
5094,0,0.787588318,46,0,0.648235054,4900,15,0,1,0,2,3,76,19,17,11,43,19
5095,0,0.091537133,57,0,0.4204513,3500,4,0,1,0,0,0,52,13,55,32,14,55
5096,0,0.062293771,35,0,1130,NA,4,0,1,0,0,1,1,17,77,38,17,461
5097,0,0.050385471,78,0,0.062271898,8767,6,0,0,0,0,2,16,0,8,42,64,607
5098,0,0.233316786,51,0,0.011877066,8166,4,0,0,0,1,9,81,6,34,8,21,252
5099,0,1.068965517,33,0,1.508305648,300,3,0,0,0,0,4,1,11,20,9,28,963
5100,0,0.976222345,30,0,0.284229284,3366,9,0,0,0,0,7,38,12,54,25,10,669
5101,0,0.00564573,83,0,0.140437544,1416,2,0,0,0,0,9,60,10,24,96,51,137
5102,0,0.007026869,59,0,0.30071599,9636,5,0,2,0,2,4,77,19,62,44,0,859
5103,0,0.01049965,56,0,0.341886988,3857,10,0,1,0,1,7,90,4,97,7,48,182
5104,0,0.196593971,51,0,1394,NA,7,0,1,0,0,1,32,10,8,67,66,92
5105,0,0.20190553,61,0,0.396864541,5676,23,0,1,0,0,6,16,2,77,40,29,818
5106,0,0.863427315,44,0,0.239084229,16466,12,2,4,0,0,6,7,4,51,67,4,234
5107,0,0.270500713,46,0,0.421957804,10000,11,0,3,0,0,9,3,3,45,45,25,616
5108,0,0.430594637,48,0,0.228860516,4150,5,0,0,0,3,2,55,19,1,94,24,22
5109,0,0.352664734,35,0,0.346059449,11000,5,0,2,0,1,9,10,3,54,25,19,567
5110,0,0.003721716,49,0,0.001175433,6805,8,0,0,0,0,8,0,8,55,99,5,445
5111,0,0.482038151,42,0,0.08432882,11300,4,0,0,0,4,3,25,12,79,40,65,793
5112,0,0.004185134,61,0,0.00166113,6019,6,0,0,0,0,9,77,3,17,82,59,872
5113,0,0.006927627,62,0,0.002666222,6000,7,0,0,0,0,0,79,4,27,53,33,148
5114,0,0.220476309,67,0,4993,NA,18,0,2,0,1,2,31,12,2,90,44,331
5115,0,0.116460948,54,1,0.244344457,8000,8,0,2,0,2,5,16,10,97,61,28,918
5116,1,0.030300997,47,0,0.008247938,4000,6,0,0,0,0,3,52,10,85,98,14,132
5117,0,0.019680505,42,0,2199,NA,10,0,1,0,1,1,8,5,37,86,68,920
5118,0,1.009993754,32,2,0.422585866,5560,7,0,1,0,0,1,32,16,46,35,85,581
5119,0,0.045986146,77,0,104,NA,8,0,0,0,0,4,88,11,25,92,25,651
5120,0,0.334424628,74,1,0.13093991,10500,19,0,0,0,0,3,71,7,46,4,41,811
5121,0,0.9999999,51,0,7,NA,4,0,0,0,NA,1,60,19,68,3,43,846
5122,0,0.116477168,67,0,0.363695937,15259,8,0,2,0,0,9,10,18,85,82,63,702
5123,1,1.857819905,43,1,0.017697081,4350,1,0,0,0,2,4,73,17,67,73,82,62
5124,0,0.512327066,61,3,0.439263995,6412,18,0,2,0,0,9,39,1,73,18,70,979
5125,0,0.418104593,34,0,0.072824951,6700,5,0,0,0,0,4,33,0,27,90,94,586
5126,0,0.543456543,28,0,0.00551534,2900,1,0,0,0,0,6,29,19,5,14,88,432
5127,0,0.9999999,27,0,0.187235679,2600,3,0,0,0,0,2,81,3,15,88,88,697
5128,0,0.040254589,76,0,2033,NA,8,0,1,0,0,6,43,2,91,81,87,237
5129,0,0,47,3,0.637613246,3200,14,0,2,0,5,5,9,12,15,61,88,288
5130,0,0.005082996,60,0,0.062120292,13167,26,0,1,0,2,9,10,4,63,52,87,836
5131,0,0.014873899,60,0,0.312127464,8723,14,0,2,0,0,7,95,5,59,87,47,574
5132,0,0.917344354,30,1,0.235546039,1400,6,0,0,0,0,5,21,3,68,60,2,599
5133,0,0.007546075,87,0,0.002777263,5400,7,0,0,0,0,1,64,6,45,75,35,973
5134,0,0.030827691,37,0,0.49410118,5000,7,0,1,0,3,1,62,15,89,16,50,825
5135,0,0.364568733,77,0,0.47186096,8457,16,0,2,0,0,3,18,13,59,53,42,384
5136,0,0.049009915,62,0,0.108518864,7500,5,0,1,0,1,0,38,13,15,72,17,425
5137,0,0.006894872,78,0,1339,NA,16,0,0,0,0,1,23,14,84,48,28,305
5138,0,0.124792869,56,0,5164,NA,3,0,1,0,0,9,3,8,15,4,71,500
5139,0,0.396705676,40,1,3071,NA,7,0,2,0,0,1,5,4,43,42,23,434
5140,0,0.127382988,75,0,0.370234178,5166,6,0,2,0,0,3,77,18,85,92,76,378
5141,0,0.302531688,39,0,0.262085441,7115,9,0,2,0,1,5,85,16,87,76,83,86
5142,0,0.082576988,85,0,0.316370809,2534,11,0,0,0,0,1,47,13,74,51,51,150
5143,0,0.010206193,45,0,148,NA,5,0,0,0,0,7,62,13,83,8,32,769
5144,1,0.1401179,53,0,0.34455496,3920,8,0,1,0,1,4,83,5,65,73,88,969
5145,0,0.9999999,56,0,0.279748707,2705,4,0,0,0,0,4,22,10,2,15,68,415
5146,0,0.069017591,51,0,0.213422708,12083,8,0,1,0,4,9,65,10,75,53,47,70
5147,0,0.204439778,62,0,0.301385516,7000,4,0,2,0,0,3,36,18,49,94,86,981
5148,0,0.021994789,64,0,1579,NA,9,0,1,0,NA,4,46,0,70,69,38,752
5149,0,0.082383605,60,0,1129,NA,7,0,1,0,0,0,42,19,92,52,82,254
5150,0,0.013899305,81,0,818,NA,3,0,1,0,NA,3,58,12,44,85,58,52
5151,0,0.333656526,53,1,0.152735151,5538,9,0,0,0,1,6,30,11,58,15,97,605
5152,0,0.012199756,78,0,0.011242973,1600,9,0,0,0,0,9,20,17,96,46,47,972
5153,0,1.00679864,51,0,0.530497967,15000,11,0,3,0,2,4,25,19,31,51,43,780
5154,0,0.97634122,52,0,0.021383902,4956,4,0,0,0,2,9,97,15,29,32,28,876
5155,1,1.062392987,46,1,0.29356881,3000,7,0,0,0,0,8,63,0,95,34,28,950
5156,0,0.9999999,37,0,1439,NA,1,0,1,0,0,0,85,8,29,60,80,404
5157,0,0.948293101,42,4,0.502767363,5600,7,3,1,2,2,6,26,15,91,88,56,410
5158,0,0.419515124,50,0,0.637045369,8000,11,0,2,0,0,6,98,5,93,9,72,955
5159,0,0.64148428,26,0,0.253024724,1900,4,0,0,0,0,2,7,0,91,8,86,387
5160,0,0.041337722,42,0,0.234887737,11000,13,0,2,0,2,8,93,9,38,37,17,904
5161,0,0.007692156,53,0,0.519476043,2900,10,0,1,0,0,1,24,8,58,40,28,591
5162,0,0.077809798,54,0,0.386389075,4466,10,0,2,0,0,5,13,1,13,94,68,337
5163,0,0.147047386,48,1,0.140868412,3016,6,0,0,0,0,6,18,11,76,73,67,783
5164,0,0.876765083,37,1,0.859739473,3300,8,0,1,0,3,4,38,19,81,14,10,74
5165,0,0.116990284,62,0,0.222879684,1520,5,0,0,0,1,6,77,5,83,72,90,331
5166,0,0.038105312,53,1,0.280943811,5000,15,0,1,0,1,7,4,12,46,61,95,418
5167,1,0.123350658,53,1,1131,NA,18,0,2,0,2,2,34,7,85,72,18,367
5168,0,0.382841216,52,0,0.660442028,8460,23,0,2,0,1,7,9,9,19,34,55,729
5169,0,0.245321651,46,0,0.345220976,10430,4,0,2,0,0,9,39,18,10,14,59,642
5170,0,0.574252926,49,0,0.319736053,3333,9,0,1,1,3,8,6,3,78,93,29,357
5171,0,0.402112561,54,0,1.116801999,3201,9,1,2,0,0,2,89,14,1,70,82,390
5172,0,0.663491064,40,0,0.270820632,8200,9,0,1,0,2,4,66,15,16,95,59,109
5173,0,0.016516643,72,0,0.621056363,2820,11,0,2,0,0,9,9,18,88,96,95,642
5174,0,0.080156794,75,0,0.005538121,10833,4,0,0,0,0,6,69,1,60,73,37,740
5175,0,0,44,0,0.456423929,6000,6,0,1,0,0,0,74,6,43,35,15,494
5176,0,0.152442474,59,0,0.292005983,6016,6,0,2,0,0,8,12,9,68,40,9,941
5177,0,0.125582079,63,0,0.613548029,1800,10,0,0,0,0,2,23,19,1,57,49,731
5178,0,0.031529004,54,0,0.23650546,3204,7,0,2,0,0,5,66,12,38,35,84,972
5179,0,0.031229329,62,0,1067,NA,17,0,1,0,0,3,69,12,22,43,46,4
5180,0,0.106539703,66,1,0.401393517,3300,16,0,2,0,0,7,76,4,11,53,41,999
5181,0,0.36010134,60,0,0.226424126,8355,14,1,2,0,0,3,4,1,45,99,81,156
5182,0,0.152620652,56,0,0.373563218,869,7,0,0,0,0,0,93,11,43,53,46,168
5183,0,0.309810172,28,0,303,0,4,0,0,0,0,2,97,0,74,37,57,458
5184,0,0.02279271,40,0,0.462208347,6085,9,0,2,0,2,5,87,15,42,7,81,321
5185,0,0.169009324,59,0,0.492299427,5583,12,0,3,0,2,4,90,18,78,64,75,686
5186,0,0.445077738,44,0,0.499096386,3319,9,0,1,0,0,1,7,15,11,81,18,746
5187,0,0.008318357,48,0,1478,NA,15,0,1,0,0,7,75,5,95,8,86,938
5188,0,0.194657048,78,0,0.934203063,1762,15,0,1,0,0,8,3,0,91,47,16,793
5189,0,0.497515119,52,0,0.445095673,5800,7,0,2,0,0,9,40,15,0,77,95,159
5190,0,0.38350946,49,0,0.27424803,6216,11,0,1,0,3,1,80,5,32,88,59,682
5191,0,0.142704621,55,0,0.4306894,5395,20,0,2,0,0,2,41,14,24,1,87,685
5192,0,0,51,0,0,NA,1,0,0,0,0,8,56,8,16,19,43,69
5193,0,0.441019964,51,1,0.512074396,6666,16,0,2,0,2,6,27,5,81,54,5,648
5194,0,0.354063559,57,0,0.580548389,16666,9,0,3,0,1,2,94,1,48,38,68,676
5195,0,0.804246809,49,1,0.48659306,6339,7,0,1,0,0,4,26,15,80,93,71,892
5196,0,0.9999999,63,0,3242,NA,5,0,2,0,0,3,38,18,98,15,75,8
5197,0,0.6508994,70,0,380,NA,2,0,0,0,NA,7,27,14,31,2,5,952
5198,0,0.265680316,65,0,0.147795448,10500,17,0,1,0,0,8,33,5,15,4,91,582
5199,1,0.698161883,53,0,0.295252474,5960,3,1,1,2,3,9,5,10,14,66,10,444
5200,0,0.088953234,72,0,1.080898546,13621,18,0,9,0,1,0,45,19,21,80,89,335
5201,0,0.036420773,27,0,0.279534715,2750,7,0,0,0,0,7,56,5,77,88,83,13
5202,0,0.731153415,42,0,0.29169973,6300,8,0,1,0,2,3,88,16,85,50,60,98
5203,0,0.012076691,76,0,4462,NA,12,0,2,0,0,9,80,17,12,70,66,27
5204,1,0.840035548,44,1,0.661267746,5000,6,0,2,0,1,5,93,11,67,78,21,103
5205,0,0.110196327,58,0,0.593650794,10709,13,0,4,0,3,0,18,6,88,19,74,465
5206,0,0.9999999,64,0,0,NA,9,0,0,0,0,8,80,17,74,66,62,699
5207,0,0.578219507,68,0,0.477558348,6683,12,0,2,0,2,3,19,0,59,44,87,935
5208,0,0.922426379,59,0,0.371516622,15250,10,0,1,0,1,0,62,8,29,86,16,25
5209,0,0.066783797,60,0,0.192623468,7916,15,0,1,0,0,8,7,12,90,24,71,150
5210,0,0.181771987,63,0,0.345126221,5426,11,0,1,0,1,3,68,4,0,35,48,827
5211,0,0.605333093,64,3,0.01928846,45000,11,1,1,0,0,2,40,17,21,24,92,626
5212,0,0.24207429,62,0,0.187903618,14400,10,0,3,1,2,4,8,14,52,42,72,994
5213,0,0.133194672,43,0,0.383409456,8100,12,0,2,0,1,0,62,18,39,26,16,198
5214,0,0.101234523,41,0,0.397365317,5085,10,0,1,0,0,2,50,12,46,27,19,672
5215,0,0,30,0,911,NA,4,0,2,0,0,7,52,17,87,90,92,854
5216,0,0.205459733,45,0,0.462059771,9000,21,0,1,0,0,1,83,12,70,67,74,437
5217,0,0.011606218,46,0,0.207696661,7067,11,0,1,0,2,7,78,9,48,55,7,941
5218,0,0.9999999,38,1,0.004934948,2228,1,0,0,0,2,2,36,19,98,38,73,624
5219,0,0.05629659,50,0,0.117674392,17216,11,0,1,0,1,8,64,0,74,56,46,772
5220,0,0.448850383,35,1,2331,NA,7,0,2,0,0,7,22,12,54,16,28,624
5221,0,0.98890771,49,0,0.540074557,4291,4,0,0,0,1,6,65,8,18,23,90,262
5222,0,0.28155376,72,2,0.106376004,6100,9,0,0,0,2,6,18,7,90,55,12,623
5223,0,0.008349083,84,0,0.004907306,1833,11,0,0,0,0,2,99,5,39,76,69,467
5224,0,0.793020698,54,0,0.458834858,2076,4,0,1,0,0,0,12,13,88,75,19,868
5225,0,0.119853803,40,0,0.842931937,2100,5,0,1,0,2,0,96,7,17,20,87,673
5226,0,0.9999999,46,0,0.486570893,1600,4,0,0,0,0,2,25,4,76,75,53,603
5227,0,0.626373626,24,1,0.176328502,1655,5,0,0,1,0,0,76,0,66,57,6,825
5228,0,0.424011124,53,0,0.230346207,8000,11,0,1,0,0,3,99,7,14,35,62,577
5229,0,0.003861098,78,0,0.278979826,9566,16,0,2,0,0,7,9,1,7,18,83,641
5230,0,0.033774649,43,0,0.211378862,10000,7,0,1,0,2,9,52,13,9,57,73,24
5231,0,0.603336028,38,0,0.294487289,3500,5,0,0,0,1,4,77,3,88,76,28,700
5232,0,0.011212594,49,0,0.095942824,13851,14,0,0,0,2,6,78,4,45,75,13,262
5233,0,0.307046197,28,0,0.094704847,6250,7,0,0,0,0,3,50,17,26,63,67,843
5234,0,0.129132577,70,0,0.668777074,3000,8,0,2,0,0,8,84,2,26,76,48,364
5235,0,0.009899505,67,0,927,NA,7,0,1,0,0,1,69,19,58,23,97,906
5236,0,0.005679821,59,0,1000,NA,7,0,1,0,0,8,92,18,81,77,26,647
5237,0,0.103280499,51,0,0.298395984,8166,9,0,1,0,3,9,33,4,37,42,71,509
5238,0,0,54,0,0.215932914,3815,12,0,0,0,0,5,84,6,28,83,23,63
5239,0,0.026211702,57,0,5030,NA,10,0,2,0,3,6,38,17,0,56,31,649
5240,0,0.038396928,86,0,0.005830904,2400,2,0,0,0,0,4,98,5,84,31,23,478
5241,0,0.880201277,50,0,0.538402848,3931,10,0,0,0,1,2,79,0,7,45,9,347
5242,0,0.13391297,49,0,0.08536434,24166,8,0,1,0,2,8,94,9,3,66,32,594
5243,0,0.157489883,81,0,0.431251922,3250,18,0,1,0,0,3,93,12,31,64,36,410
5244,0,0.07828062,58,0,0.171199733,17978,13,0,1,0,0,1,50,19,20,44,38,28
5245,0,0.957208558,54,0,0.652869426,5000,4,0,1,0,0,4,95,7,1,67,22,624
5246,0,0.201053135,38,0,0.311868813,10000,5,0,1,0,1,5,46,1,25,1,50,437
5247,0,0.815198618,83,0,0.178109453,3014,3,0,0,0,0,3,70,6,21,77,7,555
5248,0,0.955929201,49,0,2805,NA,12,0,1,0,0,3,93,3,51,67,80,75
5249,0,0,64,0,0.511366676,3738,10,0,2,0,0,4,46,1,9,38,74,427
5250,0,0,63,0,0.223260896,8236,5,0,2,0,1,7,81,15,25,63,86,960
5251,1,0.9999999,27,0,0.115247806,4216,2,0,0,1,0,5,13,1,8,20,70,138
5252,0,0.202243283,62,0,1499,NA,6,0,2,0,0,3,37,19,77,13,73,98
5253,0,0.159581318,50,0,3781,NA,12,0,1,0,2,1,20,0,76,16,96,642
5254,0,0.112177564,26,0,0.025772051,4500,2,0,0,0,1,6,47,11,45,60,14,64
5255,0,0,73,0,0.330266973,10000,6,0,2,0,1,4,24,5,66,29,79,935
5256,0,0.280765698,64,0,0.299911269,2253,9,0,0,0,2,1,84,18,77,26,31,498
5257,0,0.350182491,28,0,0.217744455,3200,9,0,0,0,0,7,9,4,35,16,3,271
5258,0,0.004552019,63,0,0.282588191,5300,9,0,1,0,1,7,65,2,31,18,46,956
5259,0,0.943024917,46,2,0.311445148,7583,8,1,1,0,0,7,77,15,86,97,28,999
5260,0,0.015509888,61,0,4665,NA,8,0,1,0,0,1,11,0,3,59,12,467
5261,0,0.894809715,53,0,0.708700194,6700,11,0,2,0,0,6,12,19,15,74,9,211
5262,0,0.066912436,31,1,0.651175358,3700,8,0,2,0,2,3,44,4,7,65,91,685
5263,0,0.130930754,42,0,0.112808904,5300,8,0,0,0,1,6,12,5,38,4,22,68
5264,0,0.9999999,59,0,0.309588603,6246,5,0,1,0,0,7,37,13,90,56,28,449
5265,0,0.28611898,38,0,2560,NA,6,0,1,0,0,6,21,14,20,49,97,413
5266,1,0.936515871,50,3,0.611002513,3580,9,1,2,0,2,4,12,10,93,99,6,241
5267,0,0.365953573,49,1,0.286734653,25200,21,0,4,0,3,0,4,4,25,65,68,370
5268,0,0.887374391,33,0,0.156698782,5500,13,0,0,0,0,5,66,7,97,92,2,921
5269,0,0.649872574,26,0,0.03534452,2800,3,0,0,0,0,9,55,11,68,64,88,277
5270,0,0.006027552,71,0,23,NA,13,0,0,0,0,0,81,1,11,32,84,735
5271,0,0.912844333,45,1,0.078870354,6833,3,0,0,0,0,7,79,17,54,99,24,973
5272,0,0.595867011,46,0,0.336879433,15227,3,0,2,0,1,4,46,10,53,9,99,252
5273,0,0,54,0,0,NA,1,0,0,0,NA,3,9,17,1,90,9,162
5274,0,0.358856018,60,0,3800,NA,13,0,2,0,0,3,16,14,57,83,15,763
5275,0,0.004958813,75,0,3,NA,1,0,0,0,1,0,22,13,28,62,67,186
5276,0,0.399278209,53,0,0.380597015,4153,12,0,1,0,2,8,71,12,34,45,2,917
5277,0,0.01620342,73,0,10,NA,7,0,0,0,0,1,37,0,96,86,22,781
5278,0,0.02087686,50,0,0.183521073,7900,26,0,1,0,0,9,12,7,3,62,97,408
5279,0,0.093935543,68,0,0.233612753,7276,14,0,1,0,0,6,59,4,37,88,46,404
5280,0,0.396698851,30,0,1.548117155,2150,15,0,2,0,0,8,99,2,97,44,18,242
5281,0,0.056805507,81,0,0.276778063,3500,6,0,2,0,0,7,49,14,42,95,62,442
5282,0,0.117553096,82,0,0.124350595,5966,10,0,1,0,0,4,22,6,35,39,57,767
5283,0,0.658613797,42,0,0.6248,4999,14,0,0,0,0,0,83,13,3,84,81,323
5284,0,0.26664889,43,0,0.868756121,1020,6,0,0,0,0,6,42,16,43,97,31,379
5285,0,0.568059043,50,0,0.614050398,9166,9,0,1,0,1,8,77,13,97,68,49,337
5286,0,0.038719429,47,0,1873,NA,8,0,1,0,0,3,94,12,67,45,11,472
5287,0,0.9999999,55,1,0.326849037,4934,2,0,1,1,2,0,75,19,27,64,41,796
5288,0,0.017950602,73,0,3.412416851,450,11,0,1,0,0,2,96,0,9,48,5,276
5289,0,0.321804881,81,1,0.429514097,5000,14,0,0,0,0,2,35,16,61,79,23,812
5290,0,0.049051894,58,0,0.202415497,12750,9,0,2,0,1,2,45,8,78,95,87,263
5291,0,0.000570259,59,0,1195,NA,11,0,1,0,0,5,11,1,60,76,97,139
5292,0,0.253463961,61,1,0.437695679,4790,17,0,1,0,1,0,89,17,43,65,69,997
5293,0,0.010994573,70,0,0.453454894,4167,12,0,2,0,0,0,96,3,55,81,10,287
5294,0,0.073517389,47,0,35,NA,3,0,0,0,0,1,51,4,98,43,67,47
5295,0,0.268245741,44,0,0.40412767,8333,12,0,2,0,2,7,40,1,12,15,48,626
5296,0,0,38,0,0.092774342,27000,8,0,1,0,3,2,94,11,94,89,99,643
5297,0,0.9999999,61,0,1210,NA,2,0,1,0,0,4,60,5,63,44,35,51
5298,1,0.9999999,62,0,0.873772791,1425,8,1,1,0,1,0,13,3,45,17,98,57
5299,0,0.170516344,34,0,0.77782826,2200,7,0,1,0,0,3,40,9,21,39,27,764
5300,0,0.032273244,46,0,24,NA,2,0,0,0,0,6,77,11,12,28,54,158
5301,0,0,66,0,0,10000,3,0,0,0,0,1,2,6,80,66,9,771
5302,0,0.23675094,63,0,1796,NA,7,0,2,0,0,3,70,14,63,54,24,528
5303,0,0.239166965,68,0,0.182084777,3750,5,0,0,0,0,2,70,2,65,34,33,629
5304,0,0.026259974,78,0,2302,NA,8,0,2,0,0,4,59,12,7,68,94,725
5305,0,0.135841666,42,0,0.323894853,11830,9,0,2,0,2,7,13,10,92,67,47,538
5306,0,0.263088661,59,0,0.357339395,8358,6,0,2,0,2,7,72,8,55,59,41,253
5307,0,0.9999999,22,0,0,820,1,0,0,0,0,6,50,18,70,60,30,712
5308,0,0.027108374,72,0,0.221463089,6000,8,0,1,0,0,7,84,0,84,78,36,707
5309,0,0,36,0,0.079417226,7000,3,0,0,0,0,5,38,9,99,39,97,901
5310,0,0,71,0,0.401239669,2419,6,0,1,0,0,3,54,12,76,98,24,517
5311,0,0.072358954,72,0,1471,NA,9,0,1,0,0,0,64,3,10,78,98,132
5312,1,0.190952262,64,2,0.204799675,4916,13,0,1,0,0,0,97,17,42,15,19,898
5313,0,0.687154637,54,2,0.542224603,5600,11,0,2,1,0,2,2,6,0,70,42,178
5314,0,0.031932277,60,0,0.218371131,7010,28,0,1,0,0,3,12,10,10,56,28,903
5315,0,0.236216752,45,0,0.476300928,9915,9,0,2,0,2,8,18,0,44,6,10,636
5316,1,0.9999999,26,0,1.181699346,764,3,2,0,0,0,6,12,10,46,82,27,773
5317,0,0.114889575,81,1,1443,NA,13,0,0,0,0,9,56,12,13,90,29,91
5318,0,0.027703404,57,1,0.480207917,2500,10,0,1,0,0,3,51,4,87,29,42,370
5319,0,0.598715177,47,0,3268,NA,11,0,2,0,2,5,17,17,90,25,33,162
5320,0,0.012041033,60,0,0.206497969,3200,8,0,0,0,0,3,72,4,77,78,93,224
5321,0,0.909942042,48,2,0.400789177,3547,8,2,1,0,1,1,97,18,54,36,50,589
5322,0,0.9999999,37,0,0.028747604,12000,1,1,0,0,1,8,7,16,30,36,9,60
5323,0,0.01395715,45,0,0.142800737,7597,14,0,2,0,0,5,80,8,71,2,68,324
5324,0,0.376315592,64,0,2951,NA,9,0,2,0,1,1,63,14,67,38,60,87
5325,0,0.996780645,50,0,0.279170861,21853,9,0,2,0,4,5,70,15,69,65,94,12
5326,0,0.9999999,22,0,87,NA,0,0,0,0,0,6,38,15,14,47,69,349
5327,0,0.106919284,59,0,57,NA,5,0,0,0,0,2,12,7,58,25,95,191
5328,0,0.205433869,39,0,0.394883781,7700,14,0,2,0,2,7,7,2,80,90,48,792
5329,0,0.149935484,34,0,0.473755965,4400,12,0,2,0,3,7,69,0,93,95,3,328
5330,0,0.033357861,67,0,1690,NA,13,0,2,0,NA,8,63,8,28,32,0,472
5331,0,0.001595711,76,0,2,NA,2,0,0,0,0,2,75,13,46,2,45,284
5332,0,0.733375288,44,4,0.536641873,8200,11,0,2,0,2,4,27,10,32,80,64,100
5333,0,0.837222777,50,1,1.862901936,6250,11,0,3,0,1,4,57,1,20,64,66,429
5334,0,0.066403181,35,1,0.014027379,5916,2,0,0,0,0,4,3,14,47,57,21,502
5335,0,0.061093761,56,0,0.440097646,15975,18,0,3,0,2,6,31,7,8,10,86,3
5336,0,0.000258182,38,0,0.363981643,25275,29,0,3,0,2,9,57,3,46,4,87,289
5337,0,0.812643822,55,1,0.436370627,2600,7,0,0,0,1,4,52,3,77,77,27,94
5338,0,0.240889698,49,0,0.39247066,6560,11,0,1,0,1,7,45,14,97,44,80,120
5339,0,0.9999999,80,0,0,NA,1,0,0,0,0,7,48,9,19,2,99,773
5340,0,0.617006666,88,1,1252,NA,8,0,0,0,0,9,0,15,12,23,19,361
5341,0,0.716657234,32,1,0.2020688,4156,8,0,0,0,3,5,12,3,46,71,43,704
5342,0,0.964652223,37,0,0.120026379,4548,4,0,0,0,1,9,37,12,13,91,67,333
5343,0,0.205643817,35,0,0.371541502,7083,3,0,1,0,1,8,74,1,1,86,39,507
5344,0,0.9999999,21,0,56,NA,0,0,0,0,0,2,21,2,1,31,3,485
5345,0,0.260711958,74,0,0.643340194,3400,18,0,2,0,0,6,23,13,34,82,57,49
5346,0,0.262775568,74,0,454,NA,5,0,0,0,0,2,31,3,85,57,40,923
5347,0,0.822202098,39,2,0.443371832,5800,14,2,1,0,1,3,52,7,18,66,39,984
5348,0,0.02953351,33,1,0.51026393,3750,19,0,1,0,0,9,36,15,90,47,71,606
5349,0,0.999951967,57,0,2280,NA,4,0,1,0,0,1,39,9,77,71,68,442
5350,0,0.075808549,73,0,0.336165959,4000,15,0,1,0,0,9,3,8,45,15,0,201
5351,0,0,46,0,0.479881177,3702,5,0,1,0,3,3,13,18,9,63,59,936
5352,0,0.045071236,54,0,0.140202828,13508,7,0,1,0,1,4,29,17,40,97,49,189
5353,0,0.259435713,55,0,0.137772446,10001,10,0,0,0,1,7,89,16,49,92,4,162
5354,1,0.043153293,65,0,0.193548387,14166,16,0,2,0,0,4,37,10,1,69,21,329
5355,1,0.71314741,55,1,866,NA,4,6,0,0,0,8,53,15,71,52,7,985
5356,0,0.040162684,52,0,573,NA,3,0,0,0,NA,1,4,11,71,57,68,908
5357,0,0.042073687,59,0,1379,NA,4,0,1,0,0,5,11,13,41,44,69,306
5358,0,0.01748589,58,0,0.682560943,3732,14,0,1,0,1,5,94,7,0,98,46,29
5359,0,0.409858244,53,0,0.927024325,3000,14,0,2,0,1,9,43,16,33,32,99,374
5360,0,0.0471002,30,0,0.088026981,5929,5,0,0,0,1,3,1,3,35,63,72,565
5361,0,0.207175217,67,0,0.118854673,3701,3,0,0,0,0,7,87,9,23,30,80,35
5362,0,0.07967013,62,1,0.274080658,9000,29,0,1,0,0,0,1,14,11,7,60,537
5363,0,0.024271957,78,0,0.00552191,5613,3,0,0,0,0,9,15,16,85,98,88,413
5364,0,0.036027517,64,0,1424,NA,4,0,1,0,0,5,53,6,84,11,17,729
5365,0,0.01579921,42,0,2059,NA,4,0,1,0,0,4,80,13,65,2,34,541
5366,0,0,22,0,0,NA,2,0,0,0,NA,6,83,18,91,60,6,996
5367,0,0.265894509,58,1,0.421175425,9000,10,0,2,0,1,6,70,16,42,81,60,659
5368,0,0.322633868,40,0,0.328698641,6400,3,0,1,0,2,9,92,14,57,36,72,432
5369,0,0.217738355,49,0,2119,NA,14,0,1,0,1,0,15,17,29,23,22,44
5370,0,1.059850374,28,0,0.005466615,2560,2,0,0,1,3,7,28,10,19,63,65,724
5371,0,0.322795341,55,1,23,NA,2,0,0,0,1,6,40,10,67,80,17,554
5372,0,0.093953415,40,0,0.052471019,9833,6,0,0,1,2,5,41,13,48,58,96,167
5373,0,0.592469043,62,0,0.737052211,9518,15,0,2,0,1,3,13,1,34,31,66,497
5374,0,0.297576648,52,0,0.354828835,19600,16,0,4,0,2,7,88,2,29,40,76,286
5375,0,0.158407089,38,0,0.233790648,25000,10,0,3,0,0,7,77,19,4,49,67,804
5376,0,0.976673526,44,0,0.195294713,11858,6,0,0,0,6,0,61,12,32,68,12,295
5377,0,0.992934275,29,0,0.201545103,4400,5,0,1,1,0,5,38,12,19,49,3,419
